,version,ihl,tos,len,id,flags,frag,ttl,proto,chksum,src,dst,options,time,sport,dport,seq,ack,dataofs,reserved,flags,window,chksum,urgptr,options,payload,payload_raw,payload_hex
0,4,5,0,961,1,,0,64,17,21222,10.1.10.53,84.54.22.33,0,1532199330.917674,53,53,,,,,,,62990,,,933,"b'\x00\x0c\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01\xef\xbf\xbdPNG\r\n\x1a\n\x00\x00\x00\rIHDR\x00\x00\x01b\x00\x00\x00\xef\xbf\xbd\x08\x06\x00\x00\x00(\xef\xbf\xbdTR\x00\x00:\xef\xbf\xbdIDATx\xef\xbf\xbd\xef\xbf\xbd\t|T\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd;K\x12\x08;\x08\xef\xbf\xbd\nE\xef\xbf\xbd\xef\xbf\xbd$\x19\xef\xbf\xbd\xef\xbf\xbdZi\xdf\xaa-\xef\xbf\xbd;N2\xef\xbf\xbd\xef\xbf\xbdV\xef\xbf\xbdV\xef\xbf\xbda\xef\xbf\xbdZ\x11!\xef\xbf\xbd\xef\xbf\xbd\x01\xdc\xbbik[\xef\xbf\xbd.ok\xef\xbf\xbde\xef\xbf\xbd\x01\\\xef\xbf\xbd\xef\xbf\xbd]\xef\xbf\xbd-\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdd\xef\xbf\xbd\x08\xef\xbf\xbd\x08\xef\xbf\xbd\xef\xbf\xbdg\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd<\xef\xbf\xbd\xef\xbf\xbdL\x12\xef\xbf\xbd$3wf\xef\xbf\xbd\xef\xbf\xbd\x02<_\r\xef\xbf\xbdY\xef\xbf\xbdr\xef\xbf\xbd\xef\xbf\xbdy\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x1c\r\x18\xef\xbf\xbd8c\xef\xbf\xbdew\r\x1e\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x13\xef\xbf\xbdiaK\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdu}\xc5\xb2w\xef\xbf\xbdd\xef\xbf\xbd\xef\xbf\xbd\x15\xef\xbf\xbd""`\x06:\x13\xef\xbf\xbd\x0b\xef\xbf\xbd\x0c\x16\xef\xbf\xbd\x12\xef\xbf\xbd&\xef\xbf\xbd9\xc6\x90\xef\xbf\xbd\x00\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x08\x111\xd2\x8cQHP*\xef\xbf\xbd@\x04O4\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd7<y\xef\xbf\xbd\x0e.9\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbda2@a\xef\xbf\xbd\xef\xbf\xbd&""\xef\xbf\xbd\x13\x11\xef\xbf\xbdc\xef\xbf\xbdkO\xef\xbf\xbds@\xef\xbf\xbd9\xef\xbf\xbdi\xef\xbf\xbd4X\xef\xbf\xbdx\xef\xbf\xbdK\xef\xbf\xbda!f\xef\xbf\xbd\xef\xbf\xbd0w\xef\xbf\xbd\xef\xbf\xbd3dx\x1d""\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdC(\xef\xbf\xbd}\xef\xbf\xbd0|q\xef\xbf\xbd*\xef\xbf\xbd\xef\xbf\xbd\x0b\xef\xbf\xbda!f\xef\xbf\xbd4\xef\xbf\xbd\xef\xbf\xbd.\xef\xbf\xbdsKg\x10\x11]=9N\xd4\x82\x06\xef\xbf\xbd\xef\xbf\xbdu\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdK_\xef\xbf\xbde\x06*\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x19Px\xef\xbf\xbd\xef\xbf\xbd%\xef\xbf\xbd\xef\xbf\xbd\x03\xef\xbf\xbd3\xef\xbf\xbd\xef\xbf\xbd\x1e""E?\x0f\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd+H\xef\xbf\xbd]Q\xef\xbf\xbdk\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd8\xef\xbf\xbd""\xef\xbf\xbd\x1d\x114v\xef\xbf\xbd2\x10\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xe5\x92\xaf\xcc\xb8|\xef\xbf\xbdx.\\\xef\xbf\xbd-b\xef\xbf\xbdI\xef\xbf\xbdB\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd@\xef\xbf\xbdL\xef\xbf\xbd\xef\xbf\xbdCJ]XWQ\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbduQ\xef\xbf\xbdkQ\x13\x7f\xef\xbf\xbdN\xef\xbf\xbd1\x00\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd2\x17\xef\xbf\xbd03\x10\xef\xbf\xbd\\\x04\xef\xbf\xbd@!\xef\xbf\xbdH\xef\xbf\xbdBJqG\'+\xef\xbf\xbdR\xef\xbf\xbdU\\[\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdGXC;\xef\xbf\xbd\xef\xbf\xbd\xd4\x8e\xef\xbf\xbdq\xef\xbf\xbd!\x04\xef\xbf\xbdr\xef\xbf\xbds=\xef\xbf\xbd\x02r\xd4\xb4\x0b\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd_S\xef\xbf\xbd%\xef\xbf\xbdph\xef\xbf\xbda\x12Y\x05\x02\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdc\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdP\xef\xbf\xbd9\xef\xbf\xbd'",b'000c0100000100000000000006676f6f676c6503636f6d00001c0001efbfbd504e470d0a1a0a0000000d4948445200000162000000efbfbd080600000028efbfbd545200003aefbfbd4944415478efbfbdefbfbd097c54efbfbdefbfbdefbfbdefbfbdefbfbd3b4b12083b08efbfbd0a45efbfbdefbfbd2419efbfbdefbfbd5a69dfaa2defbfbd3b4e32efbfbdefbfbd56efbfbd56efbfbd61efbfbd5a1121efbfbdefbfbd01dcbb696b5befbfbd2e6f6befbfbd65efbfbd015cefbfbdefbfbd5defbfbd2defbfbdefbfbdefbfbd64efbfbd08efbfbd08efbfbdefbfbd67efbfbdefbfbdefbfbd3cefbfbdefbfbd4c12efbfbd24337766efbfbdefbfbd023c5f0defbfbd59efbfbd72efbfbdefbfbd79efbfbdefbfbdefbfbd1c0d18efbfbd3863efbfbd65770d1eefbfbdefbfbdefbfbdefbfbd13efbfbd69614befbfbdefbfbdefbfbdefbfbd757dc5b277efbfbd64efbfbdefbfbd15efbfbd2260063a13efbfbd0befbfbd0c16efbfbd12efbfbd26efbfbd39c690efbfbd00efbfbdefbfbdefbfbd081131d28c5148502aefbfbd40044f34efbfbdefbfbdefbfbd373c79efbfbd0e2e39efbfbdefbfbdefbfbd61324061efbfbdefbfbd2622efbfbd1311efbfbd63efbfbd6b4fefbfbd7340efbfbd39efbfbd69efbfbd3458efbfbd78efbfbd4befbfbd612166efbfbdefbfbd3077efbfbdefbfbd3364781d22efbfbdefbfbdefbfbd4328efbfbd7defbfbd307c71efbfbd2aefbfbdefbfbd0befbfbd612166efbfbd34efbfbdefbfbd2eefbfbd734b6710115d3d394ed48206efbfbdefbfbd75efbfbdefbfbdefbfbd4b5fefbfbd65062aefbfbdefbfbdefbfbd195078efbfbdefbfbd25efbfbdefbfbd03efbfbd33efbfbdefbfbd1e22453f0fefbfbdefbfbdefbfbd2b48efbfbd5d51efbfbd6befbfbdefbfbdefbfbdefbfbd38efbfbd22efbfbd1d113476efbfbd3210efbfbdefbfbdefbfbde592afccb87cefbfbd782e5cefbfbd2d62efbfbd49efbfbd42efbfbdefbfbdefbfbd40efbfbd4cefbfbdefbfbd434a5d585751efbfbdefbfbdefbfbdefbfbd7551efbfbd6b51137fefbfbd4eefbfbd3100efbfbdefbfbdefbfbd3217efbfbd303310efbfbd5c04efbfbd4021efbfbd48efbfbd424a7147272befbfbd52efbfbd555c5befbfbdefbfbdefbfbdefbfbd4758433befbfbdefbfbdd48eefbfbd71efbfbd2104efbfbd72efbfbd733defbfbd0272d4b40befbfbdefbfbdefbfbd5f53efbfbd25efbfbd7068efbfbd6112590502efbfbdefbfbdefbfbdefbfbd63efbfbdefbfbdefbfbd50efbfbd39efbfbd'
1,4,5,32,84,58919,,0,122,17,13836,84.54.22.33,10.1.10.53,0,1532199330.950107,53,53,,,,,,,65061,,,56,b'\x00\x0c\x81\x80\x00\x01\x00\x01\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01\xc0\x0c\x00\x1c\x00\x01\x00\x00\x01+\x00\x10&\x07\xf8\xb0@\x05\x08\x07\x00\x00\x00\x00\x00\x00 \x0e',b'000c8180000100010000000006676f6f676c6503636f6d00001c0001c00c001c00010000012b00102607f8b040050807000000000000200e'
2,4,5,0,975,1,,0,64,17,21208,10.1.10.53,84.54.22.33,0,1532199331.937777,53,53,,,,,,,36378,,,947,"b'\x00\x0c\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01:\xef\xbf\xbdle:\xc7\xa9\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x0c\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd:|\x11\xef\xbf\xbdX\xef\xbf\xbd\xef\xbf\xbdq.e\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbda\x120\xef\xbf\xbdJ}4\n9$vz\xef\xbf\xbdR\xef\xbf\xbduO/\xef\xbf\xbd\xef\xbf\xbd;\xc7\xab]\xef\xbf\xbd\xef\xbf\xbdM""\xef\xbf\xbdrT\xd3\xa3H1i\xef\xbf\xbd\xef\xbf\xbd\xcb\xa5\xcd\xb0\x103L<k\xef\xbf\xbd\x01_\x07R\x1d,\xef\xbf\xbd\xef\xbf\xbdF\xef\xbf\xbd\xef\xbf\xbd\xe4\x98\xa10]\x1e\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x1eSY\xef\xbf\xbd\xef\xbf\xbd\x0b\x0fqi3,\xef\xbf\xbd\x0c\x13\x07D\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x0b\xef\xbf\xbd\xef\xbf\xbd\x19c{O\xef\xbf\xbd\xef\xbf\xbdn\xef\xbf\xbdQK\xef\xbf\xbd\n\xef\xbf\xbdZ\xef\xbf\xbd\x00p)\xef\xbf\xbd63\xef\xbf\xbd\xef\xbf\xbd\\\x13\'-\xef\xbf\xbd\xef\xbf\xbdU\x0cy\x12\xef\xbf\xbdc\x115\xef\xbf\xbdV\xef\xbf\xbd\x00\xef\xbf\xbd\xea\xaf\xab!\xef\xbf\xbd)\x1d\xef\xbf\xbd\xef\xbf\xbd\x10}\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd*\x05\x15R\xef\xbf\xbd\xef\xbf\xbdG\xef\xbf\xbdX\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdY\xef\xbf\xbdS.\xef\xbf\xbdkpv\xef\xbf\xbd\xef\xbf\xbd\x08H\x1e8\xef\xbf\xbd\x10z\xef\xbf\xbd\xef\xbf\xbd\x7f\xef\xbf\xbdm\xef\xbf\xbda!>\t\xef\xbf\xbd/\xef\xbf\xbd/\xef\xbf\xbd\x02\xef\xbf\xbdF\x14\x02\xef\xbf\xbd@\x00B\xef\xbf\xbd\xef\xbf\xbd^\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdy\xef\xbf\xbd\xef\xbf\xbd\x10\x1d.\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd1\x1d\x06\xd8\x95\x11K\x1b\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdb\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd;\xef\xbf\xbd\xef\xbf\xbd\x08\xef\xbf\xbd\xef\xbf\xbd=N\xef\xbf\xbd\xef\xbf\xbd 7\'\'k\x1f\x02\xef\xbf\xbd\xef\xbf\xbdu\x0c\x19\xef\xbf\xbd\x02\xef\xbf\xbdO\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbda\xef\xbf\xbd\\\x16d\x16b\xef\xbf\xbd$a\xef\xbf\xbd\x15\xef\xbf\xbdFd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x16\xef\xbf\xbd3Z\xef\xbf\xbd\xef\xbf\xbd\x1e\x13(!\xc4\xb9\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdWj\x03\xef\xbf\xbd_S=^\xef\xbf\xbdW?\xef\xbf\xbd%\xef\xbf\xbd\xef\xbf\xbd\x00\xef\xbf\xbdR\xef\xbf\xbd\xef\xbf\xbdK \x10\xef\xbf\xbd\xef\xbf\xbd{mV8\x14B<\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd,x=#\x16\xef\xbf\xbdi\xef\xbf\xbd%dL\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x08\xef\xbf\xbd\xef\xbf\xbd=k\xef\xbf\xbd\xef\xbf\xbd]\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xc6\x96\xef\xbf\xbd\xef\xbf\xbd\rO\xef\xbf\xbd\xef\xbf\xbdI\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x1d2\xef\xbf\xbd5h\x1d\xef\xbf\xbd\xda\xae%\xea\x80\x8c\xef\xbf\xbd\x1d\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd)\xef\xbf\xbd_\x0fV\x18\xef\xbf\xbdr+=9\xef\xbf\xbd\x18\xef\xbf\xbdID\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd:\x02L\xef\xbf\xbdc\xef\xbf\xbd\xef\xbf\xbd\x0e\xef\xbf\xbd\xef\xbf\xbdR\xef\xbf\xbd7\x1dc\xef\xbf\xbd-\xef\xbf\xbd]D\xef\xbf\xbd]\x08qw\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdp\xef\xbf\xbdd}\xef\xbf\xbdM(##\xef\xbf\xbd\xda\xbf{\xcb\xa2L\xef\xbf\xbds\xef\xbf\xbd\'\xef\xbf\xbd2\x01\x1c\x15^K\xef\xbf\xbd;{r\xef\xbf\xbdQ2w\xef\xbf\xbd\x10p;\n\xef\xbf\xbd^\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd~z\xef\xbf\xbd\xef\xbf\xbdPv.\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x00\x05~\xef\xbf\xbd\xef\xbf\xbd'",b'000c0100000100000000000006676f6f676c6503636f6d00001c00013aefbfbd6c653ac7a9efbfbdefbfbdefbfbd0cefbfbdefbfbdefbfbd3a7c11efbfbd58efbfbdefbfbd712e65efbfbdefbfbdefbfbd611230efbfbd4a7d340a3924767aefbfbd52efbfbd754f2fefbfbdefbfbd3bc7ab5defbfbdefbfbd4d22efbfbd7254d3a3483169efbfbdefbfbdcba5cdb010334c3c6befbfbd015f07521d2cefbfbdefbfbd46efbfbdefbfbde498a1305d1eefbfbdefbfbdefbfbd1e5359efbfbdefbfbd0b0f7169332cefbfbd0c130744efbfbdefbfbdefbfbd0befbfbdefbfbd19637b4fefbfbdefbfbd6eefbfbd514befbfbd0aefbfbd5aefbfbd007029efbfbd3633efbfbdefbfbd5c13272defbfbdefbfbd550c7912efbfbd631135efbfbd56efbfbd00efbfbdeaafab21efbfbd291defbfbdefbfbd107defbfbdefbfbdefbfbd2a051552efbfbdefbfbd47efbfbd58efbfbdefbfbdefbfbd59efbfbd532eefbfbd6b7076efbfbdefbfbd08481e38efbfbd107aefbfbdefbfbd7fefbfbd6defbfbd61213e09efbfbd2fefbfbd2fefbfbd02efbfbd461402efbfbd400042efbfbdefbfbd5eefbfbdefbfbdefbfbd79efbfbdefbfbd101d2eefbfbdefbfbdefbfbd311d06d895114b1befbfbdefbfbdefbfbdefbfbd62efbfbdefbfbdefbfbd3befbfbdefbfbd08efbfbdefbfbd3d4eefbfbdefbfbd203727276b1f02efbfbdefbfbd750c19efbfbd02efbfbd4fefbfbdefbfbdefbfbd61efbfbd5c16641662efbfbd2461efbfbd15efbfbd4664efbfbdefbfbdefbfbd16efbfbd335aefbfbdefbfbd1e132821c4b9efbfbdefbfbdefbfbd576a03efbfbd5f533d5eefbfbd573fefbfbd25efbfbdefbfbd00efbfbd52efbfbdefbfbd4b2010efbfbdefbfbd7b6d563814423cefbfbdefbfbdefbfbd2c783d2316efbfbd69efbfbd25644cefbfbdefbfbdefbfbdefbfbd08efbfbdefbfbd3d6befbfbdefbfbd5defbfbdefbfbdefbfbdc696efbfbdefbfbd0d4fefbfbdefbfbd49efbfbdefbfbdefbfbd1d32efbfbd35681defbfbddaae25ea808cefbfbd1defbfbdefbfbdefbfbd29efbfbd5f0f5618efbfbd722b3d39efbfbd18efbfbd4944efbfbdefbfbdefbfbd3a024cefbfbd63efbfbdefbfbd0eefbfbdefbfbd52efbfbd371d63efbfbd2defbfbd5d44efbfbd5d087177efbfbdefbfbdefbfbd70efbfbd647defbfbd4d282323efbfbddabf7bcba24cefbfbd73efbfbd27efbfbd32011c155e4befbfbd3b7b72efbfbd513277efbfbd10703b0aefbfbd5eefbfbdefbfbdefbfbd7e7aefbfbdefbfbd50762eefbfbdefbfbdefbfbd00057eefbfbdefbfbd'
3,4,5,32,84,59493,,0,122,17,13262,84.54.22.33,10.1.10.53,0,1532199331.956635,53,53,,,,,,,65063,,,56,b'\x00\x0c\x81\x80\x00\x01\x00\x01\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01\xc0\x0c\x00\x1c\x00\x01\x00\x00\x01)\x00\x10&\x07\xf8\xb0@\x05\x08\x07\x00\x00\x00\x00\x00\x00 \x0e',b'000c8180000100010000000006676f6f676c6503636f6d00001c0001c00c001c00010000012900102607f8b040050807000000000000200e'
4,4,5,0,1012,1,,0,64,17,21171,10.1.10.53,84.54.22.33,0,1532199332.960504,53,53,,,,,,,63846,,,984,"b'\x00\x0c\x01\x00\x00\x01\x00\x00\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01\xef\xbf\xbd\xef\xbf\xbd^n\xef\xbf\xbd\'\'\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd$\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdR\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x17\xef\xbf\xbd>Epou\xef\xbf\xbd\xef\xbf\xbd$\xef\xbf\xbd\xef\xbf\xbdM\xef\xbf\xbd\xef\xbf\xbd\x1c\xef\xbf\xbd\xef\xbf\xbd\x0e\xef\xbf\xbdtB\r\xef\xbf\xbd\xd4\xbag\xef\xbf\xbdm\xef\xbf\xbd\xef\xbf\xbd>8w\xe8\x84\xaa\xef\xbf\xbd\xef\xbf\xbd5\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd<\xef\xbf\xbd>\xef\xbf\xbd\x19\xef\xbf\xbd\xef\xbf\xbdl\x0e<p\xef\xbf\xbd\xef\xbf\xbd\xc7\x98\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdw8\xef\xbf\xbd\xef\xbf\xbd@\xd4\xae\xef\xbf\xbd`Y\xef\xbf\xbd\xef\xbf\xbd\x15\xef\xbf\xbdoR\xef\xbf\xbdH\xef\xbf\xbd\xef\xbf\xbdhD\xef\xbf\xbd(\xef\xbf\xbd;\xef\xbf\xbd8*~o\x14`Y\xef\xbf\xbdm\xef\xbf\xbd\x15\xef\xbf\xbd?\xef\xbf\xbd\x16\xcb\xa1\t\xef\xbf\xbd\x04DJ\xef\xbf\xbd1PD\xef\xbf\xbd\x143O\xef\xbf\xbd\x16UU\x18\xef\xbf\xbdw\xef\xbf\xbdx.\x05C\xef\xbf\xbd\xef\xbf\xbdH\xef\xbf\xbdt\xef\xbf\xbd\xef\xbf\xbd\x1a7=\xef\xbf\xbd\xe8\xa1\x88\x11\xef\xbf\xbd\x1b\xef\xbf\xbd_\x1f06e\xef\xbf\xbd0\x1d\xef\xbf\xbd_P4\x13r\xef\xbf\xbd9,6\xef\xbf\xbd\x18\rc\xef\xbf\xbd\x06\xef\xbf\xbdE\xef\xbf\xbd<\xef\xbf\xbdS\xc2\xa1\xef\xbf\xbd\xef\xbf\xbd\x08\xc3\x8f\x1eNY$\x04\xef\xbf\xbd\x08\x00X\xef\xbf\xbd94\xef\xbf\xbd\xef\xbf\xbdp\xd6\xb0\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x15\x17+\xc2\xa6\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd0\xef\xbf\xbdS\x0cU\xef\xbf\xbdj\xef\xbf\xbd{A\x7f\xef\xbf\xbd\x08""z\xef\xbf\xbdC\xef\xbf\xbd\x02P\xef\xbf\xbd{\x17\xef\xbf\xbd\xef\xbf\xbde\xef\xbf\xbd\x161s\xef\xbf\xbd\xef\xbf\xbd\x02\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd`\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x07\xc2\xb5M\xef\xbf\xbdp\xef\xbf\xbd\xef\xbf\xbda\xef\xbf\xbdS\xef\xbf\xbd\xef\xbf\xbd;\xef\xbf\xbd \x04\x10\xda\xb0i\xef\xbf\xbd\x07\x03!i|S\xc8\xbc(\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x1e\xef\xbf\xbd\xef\xbf\xbdh\x02\x18y>\x00Tp\xef\xbf\xbde!fN(%\xef\xbf\xbd\xef\xbf\xbd\x1d\x7f\xef\xbf\xbdtw\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdr\xce\x98\xef\xbf\xbd\xef\xbf\xbdG\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdI\xef\xbf\xbd\xef\xbf\xbd5\xef\xbf\xbd\xef\xbf\xbd%\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbdN\x008g\xef\xbf\xbd\x19`M\xd6\xb7\xef\xbf\xbd&|+\xef\xbf\xbd\xef\xbf\xbd""\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd9\xef\xbf\xbdr\x03\xd1\xb1\t\'(\xef\xbf\xbd\xef\xbf\xbdq\xef\xbf\xbd\x103\'\xef\xbf\xbd\x0e\x13\xef\xbf\xbd@y,\xef\xbf\xbd\xef\xbf\xbd{R\xef\xbf\xbd\x06\xef\xbf\xbd\x00\xef\xbf\xbd\x01D\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd1J\t\xef\xbf\xbd\xef\xbf\xbd\x1f\xef\xbf\xbd;4|\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\x0f~\xef\xbf\xbd\x03N\xd9\xba\xef\xbf\xbdh\xef\xbf\xbd\xef\xbf\xbd\xeb\x90\xae\\\xef\xbf\xbd\x16\xef\xbf\xbdp\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd;\xef\xbf\xbdI\xef\xbf\xbd]\xef\xbf\xbd\x00\xe8\x80\xb8S\xef\xbf\xbd\xef\xbf\xbdx\xef\xbf\xbdj;?""\x0e\x19~\n\xef\xbf\xbd\xc5\xb3\xef\xbf\xbd\x18\x16b\xe6\x84\xa7PL\xef\xbf\xbd\xef\xbf\xbd@\xef\xbf\xbd\x1a\xef\xbf\xbd\x1dA\xef\xbf\xbd\xef\xbf\xbdB\xef\xbf\xbd\xef\xbf\xbd6\xef\xbf\xbd\x12\xef\xbf\xbd\x1fph\xef\xbf\xbd\xef\xbf\xbd\x16\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbd\xef\xbf\xbds\xef\xbf\xbdPAv\xef\xbf\xbd\xef\xbf\xbdO\xef\xbf\xbd'",b'000c0100000100000000000006676f6f676c6503636f6d00001c0001efbfbdefbfbd5e6eefbfbd2727efbfbdefbfbdefbfbd24efbfbdefbfbdefbfbdefbfbdefbfbd52efbfbdefbfbdefbfbd17efbfbd3e45706f75efbfbdefbfbd24efbfbdefbfbd4defbfbdefbfbd1cefbfbdefbfbd0eefbfbd74420defbfbdd4ba67efbfbd6defbfbdefbfbd3e3877e884aaefbfbdefbfbd35efbfbdefbfbdefbfbd3cefbfbd3eefbfbd19efbfbdefbfbd6c0e3c70efbfbdefbfbdc798efbfbdefbfbdefbfbd7738efbfbdefbfbd40d4aeefbfbd6059efbfbdefbfbd15efbfbd6f52efbfbd48efbfbdefbfbd6844efbfbd28efbfbd3befbfbd382a7e6f146059efbfbd6defbfbd15efbfbd3fefbfbd16cba109efbfbd04444aefbfbd315044efbfbd14334fefbfbd16555518efbfbd77efbfbd782e0543efbfbdefbfbd48efbfbd74efbfbdefbfbd1a373defbfbde8a18811efbfbd1befbfbd5f1f303665efbfbd301defbfbd5f50341372efbfbd392c36efbfbd180d63efbfbd06efbfbd45efbfbd3cefbfbd53c2a1efbfbdefbfbd08c38f1e4e592404efbfbd080058efbfbd3934efbfbdefbfbd70d6b0efbfbdefbfbdefbfbdefbfbd15172bc2a6efbfbdefbfbdefbfbd30efbfbd530c55efbfbd6aefbfbd7b417fefbfbd08227aefbfbd43efbfbd0250efbfbd7b17efbfbdefbfbd65efbfbd163173efbfbdefbfbd02efbfbdefbfbdefbfbdefbfbdefbfbdefbfbd60efbfbdefbfbdefbfbd07c2b54defbfbd70efbfbdefbfbd61efbfbd53efbfbdefbfbd3befbfbd200410dab069efbfbd070321697c53c8bc28efbfbdefbfbdefbfbdefbfbd1eefbfbdefbfbd680218793e005470efbfbd6521664e2825efbfbdefbfbd1d7fefbfbd7477efbfbdefbfbdefbfbd72ce98efbfbdefbfbd47efbfbdefbfbdefbfbd49efbfbdefbfbd35efbfbdefbfbd25efbfbdefbfbdefbfbdefbfbd4e003867efbfbd19604dd6b7efbfbd267c2befbfbdefbfbd22efbfbdefbfbdefbfbdefbfbdefbfbdefbfbd39efbfbd7203d1b1092728efbfbdefbfbd71efbfbd103327efbfbd0e13efbfbd40792cefbfbdefbfbd7b52efbfbd06efbfbd00efbfbd0144efbfbdefbfbdefbfbd314a09efbfbdefbfbd1fefbfbd3b347cefbfbdefbfbdefbfbd0f7eefbfbd034ed9baefbfbd68efbfbdefbfbdeb90ae5cefbfbd16efbfbd70efbfbdefbfbdefbfbd3befbfbd49efbfbd5defbfbd00e880b853efbfbdefbfbd78efbfbd6a3b3f220e197e0aefbfbdc5b3efbfbd181662e684a7504cefbfbdefbfbd40efbfbd1aefbfbd1d41efbfbdefbfbd42efbfbdefbfbd36efbfbd12efbfbd1f7068efbfbdefbfbd16efbfbdefbfbdefbfbdefbfbd73efbfbd504176efbfbdefbfbd4fefbfbd'
5,4,5,32,84,59660,,0,122,17,13095,84.54.22.33,10.1.10.53,0,1532199332.971509,53,53,,,,,,,65064,,,56,b'\x00\x0c\x81\x80\x00\x01\x00\x01\x00\x00\x00\x00\x06google\x03com\x00\x00\x1c\x00\x01\xc0\x0c\x00\x1c\x00\x01\x00\x00\x01(\x00\x10&\x07\xf8\xb0@\x05\x08\x07\x00\x00\x00\x00\x00\x00 \x0e',b'000c8180000100010000000006676f6f676c6503636f6d00001c0001c00c001c00010000012800102607f8b040050807000000000000200e'
